,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,date
1027,0%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,36000.0,36000.0,KANSAS CITY KS MMP - 03AH,0.0,36000.0,0.0,0.0,06/30 18:00:00 CDT,,DISTILLATES,Daily,10,2015-06-29 23:45:12,448969,2015-06-29
1028,0%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,36000.0,36000.0,KANSAS CITY KS MMP - 03AH,0.0,36000.0,0.0,0.0,07/01 18:00:00 CDT,,DISTILLATES,Daily,9,2015-06-30 23:45:10,475634,2015-06-30
1029,0%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,2000.0,2000.0,KANSAS CITY KS MMP - 03AH,0.0,2000.0,,,06/02 18:00:00 CDT,,GASOLINE,Daily,1,2015-06-02 08:10:06,658,2015-06-02
1030,0%,Out,0%,PILOT TRAVEL CENTERS LLC-10024029BR,2000.0,0.0,KANSAS CITY KS MMP - 03AH,0.0,0.0,,,06/03 18:00:00 CDT,,GASOLINE,Daily,2,2015-06-03 07:41:42,6498,2015-06-03
1031,0%,Out,0%,PILOT TRAVEL CENTERS LLC-10024029BR,2000.0,0.0,KANSAS CITY KS MMP - 03AH,0.0,0.0,,,06/04 18:00:00 CDT,,GASOLINE,Daily,1,2015-06-04 05:32:18,9370,2015-06-04
1032,0%,Out,0%,PILOT TRAVEL CENTERS LLC-10024029BR,2000.0,0.0,KANSAS CITY KS MMP - 03AH,0.0,0.0,,,06/05 18:00:00 CDT,,GASOLINE,Daily,1,2015-06-05 03:37:55,11788,2015-06-05
1033,0%,Out,0%,PILOT TRAVEL CENTERS LLC-10024029BR,2000.0,0.0,KANSAS CITY KS MMP - 03AH,0.0,0.0,,,06/08 18:00:00 CDT,,GASOLINE,Daily,1,2015-06-08 00:43:23,14278,2015-06-08
1034,0%,Out,0%,PILOT TRAVEL CENTERS LLC-10024029BR,2000.0,0.0,KANSAS CITY KS MMP - 03AH,0.0,0.0,,,06/09 18:00:00 CDT,,GASOLINE,Daily,1,2015-06-09 07:37:47,17030,2015-06-09
1035,0%,Out,0%,PILOT TRAVEL CENTERS LLC-10024029BR,2000.0,0.0,KANSAS CITY KS MMP - 03AH,0.0,0.0,,,06/10 18:00:00 CDT,,GASOLINE,Daily,1,2015-06-10 00:59:51,19647,2015-06-10
1036,0%,Out,0%,PILOT TRAVEL CENTERS LLC-10024029BR,2000.0,0.0,KANSAS CITY KS MMP - 03AH,0.0,0.0,,,06/11 18:00:00 CDT,,GASOLINE,Daily,1,2015-06-11 06:21:51,22552,2015-06-11
1037,0%,Out,0%,PILOT TRAVEL CENTERS LLC-10024029BR,2000.0,0.0,KANSAS CITY KS MMP - 03AH,0.0,0.0,,,06/13 18:00:00 CDT,,GASOLINE,Daily,7,2015-06-13 18:46:05,44848,2015-06-13
1038,0%,Out,0%,PILOT TRAVEL CENTERS LLC-10024029BR,2000.0,0.0,KANSAS CITY KS MMP - 03AH,0.0,0.0,,,06/16 18:00:00 CDT,,GASOLINE,Daily,10,2015-06-15 23:46:04,99302,2015-06-15
1039,0%,Out,0%,PILOT TRAVEL CENTERS LLC-10024029BR,2000.0,0.0,KANSAS CITY KS MMP - 03AH,0.0,0.0,0.0,0.0,06/16 18:00:00 CDT,,GASOLINE,Daily,3,2015-06-16 08:46:04,108551,2015-06-16
1040,0%,Out,0%,PILOT TRAVEL CENTERS LLC-10024029BR,2000.0,0.0,KANSAS CITY KS MMP - 03AH,0.0,0.0,0.0,0.0,06/22 18:00:00 CDT,,GASOLINE,Daily,10,2015-06-21 23:46:04,215109,2015-06-21
1041,0%,Out,0%,PILOT TRAVEL CENTERS LLC-10024029BR,2000.0,0.0,KANSAS CITY KS MMP - 03AH,0.0,0.0,0.0,0.0,06/22 18:00:00 CDT,,GASOLINE,Daily,4,2015-06-22 10:46:05,227354,2015-06-22
1042,0%,Out,0%,PILOT TRAVEL CENTERS LLC-10024029BR,2000.0,0.0,KANSAS CITY KS MMP - 03AH,0.0,0.0,0.0,0.0,06/24 18:00:00 CDT,,GASOLINE,Daily,12,2015-06-23 20:46:03,274013,2015-06-23
1043,0%,Out,0%,PILOT TRAVEL CENTERS LLC-10024029BR,2000.0,0.0,KANSAS CITY KS MMP - 03AH,0.0,0.0,0.0,0.0,06/25 18:00:00 CDT,,GASOLINE,Daily,9,2015-06-24 23:45:09,306097,2015-06-24
1044,0%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,2000.0,2000.0,KANSAS CITY KS MMP - 03AH,0.0,2000.0,0.0,0.0,06/26 18:00:00 CDT,,GASOLINE,Daily,11,2015-06-25 23:45:08,337523,2015-06-25
1045,0%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,2000.0,2000.0,KANSAS CITY KS MMP - 03AH,0.0,2000.0,0.0,0.0,06/27 18:00:00 CDT,,GASOLINE,Daily,10,2015-06-26 23:45:10,366839,2015-06-26
1046,0%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,2000.0,2000.0,KANSAS CITY KS MMP - 03AH,0.0,2000.0,0.0,0.0,06/28 18:00:00 CDT,,GASOLINE,Daily,8,2015-06-27 20:45:09,391849,2015-06-27
1047,0%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,2000.0,2000.0,KANSAS CITY KS MMP - 03AH,0.0,2000.0,0.0,0.0,06/29 18:00:00 CDT,,GASOLINE,Daily,5,2015-06-28 23:45:10,418155,2015-06-28
1048,0%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,2000.0,2000.0,KANSAS CITY KS MMP - 03AH,0.0,2000.0,0.0,0.0,06/30 18:00:00 CDT,,GASOLINE,Daily,10,2015-06-29 23:45:12,448970,2015-06-29
1049,0%,Out,0%,PILOT TRAVEL CENTERS LLC-10024029BR,2000.0,0.0,KANSAS CITY KS MMP - 03AH,0.0,0.0,0.0,0.0,07/01 18:00:00 CDT,,GASOLINE,Daily,9,2015-06-30 23:45:10,475635,2015-06-30
1050,0%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,8167.0,8167.0,KANSAS CITY KS PSX - 03AG,0.0,8167.0,0.0,0.0,07/07 00:00:00 CDT,,9# RVP GASOLINE,Weekly,9,2015-06-30 23:45:10,475639,2015-06-30
1051,207%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,36667.0,40334.0,KANSAS CITY KS PSX - 03AG,22920.0,17414.0,,,06/03 00:00:00 CDT,,DISTILLATES,Daily,1,2015-06-02 08:10:06,662,2015-06-02
1052,128%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,1100000.0,1210000.0,KANSAS CITY KS PSX - 03AG,61231.0,1148769.0,,,07/01 00:00:00 CDT,,DISTILLATES,Monthly,1,2015-06-02 08:10:06,664,2015-06-02
1053,124%,Out,110%,PILOT TRAVEL CENTERS LLC-10024029BR,256667.0,282334.0,KANSAS CITY KS PSX - 03AG,286984.0,-4650.0,,,06/03 00:00:00 CDT,,DISTILLATES,Weekly,1,2015-06-02 08:10:06,663,2015-06-02
1054,173%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,36667.0,40334.0,KANSAS CITY KS PSX - 03AG,17948.0,22386.0,,,06/04 00:00:00 CDT,,DISTILLATES,Daily,2,2015-06-03 07:41:42,6502,2015-06-03
1055,95%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,1100000.0,1210000.0,KANSAS CITY KS PSX - 03AG,79179.0,1130821.0,,,07/01 00:00:00 CDT,,DISTILLATES,Monthly,2,2015-06-03 07:41:42,6504,2015-06-03
1056,173%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,256667.0,282334.0,KANSAS CITY KS PSX - 03AG,17948.0,264386.0,,,06/10 00:00:00 CDT,,DISTILLATES,Weekly,2,2015-06-03 07:41:42,6503,2015-06-03
1057,108%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,36667.0,40334.0,KANSAS CITY KS PSX - 03AG,7650.0,32684.0,,,06/05 00:00:00 CDT,,DISTILLATES,Daily,1,2015-06-04 05:32:18,9374,2015-06-04
1058,94%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,1100000.0,1210000.0,KANSAS CITY KS PSX - 03AG,109592.0,1100408.0,,,07/01 00:00:00 CDT,,DISTILLATES,Monthly,1,2015-06-04 05:32:18,9376,2015-06-04
1059,111%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,256667.0,282334.0,KANSAS CITY KS PSX - 03AG,48361.0,233973.0,,,06/10 00:00:00 CDT,,DISTILLATES,Weekly,1,2015-06-04 05:32:18,9375,2015-06-04
1060,70%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,36667.0,40334.0,KANSAS CITY KS PSX - 03AG,2900.0,37434.0,,,06/06 00:00:00 CDT,,DISTILLATES,Daily,1,2015-06-05 03:37:55,11792,2015-06-05
1061,100%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,1100000.0,1210000.0,KANSAS CITY KS PSX - 03AG,150222.0,1059778.0,,,07/01 00:00:00 CDT,,DISTILLATES,Monthly,1,2015-06-05 03:37:55,11794,2015-06-05
1062,115%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,256667.0,282334.0,KANSAS CITY KS PSX - 03AG,88991.0,193343.0,,,06/10 00:00:00 CDT,,DISTILLATES,Weekly,1,2015-06-05 03:37:55,11793,2015-06-05
1063,0%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,36667.0,40334.0,KANSAS CITY KS PSX - 03AG,0.0,40334.0,,,06/08 00:00:00 CDT,,DISTILLATES,Daily,1,2015-06-08 00:43:23,14282,2015-06-08
1064,88%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,1100000.0,1210000.0,KANSAS CITY KS PSX - 03AG,226511.0,983489.0,,,07/01 00:00:00 CDT,,DISTILLATES,Monthly,1,2015-06-08 00:43:23,14284,2015-06-08
1065,90%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,256667.0,282334.0,KANSAS CITY KS PSX - 03AG,165280.0,117054.0,,,06/10 00:00:00 CDT,,DISTILLATES,Weekly,1,2015-06-08 00:43:23,14283,2015-06-08
1066,244%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,36667.0,40334.0,KANSAS CITY KS PSX - 03AG,25087.0,15247.0,,,06/10 00:00:00 CDT,,DISTILLATES,Daily,1,2015-06-09 07:37:47,17034,2015-06-09
1067,95%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,1100000.0,1210000.0,KANSAS CITY KS PSX - 03AG,289004.0,920996.0,,,07/01 00:00:00 CDT,,DISTILLATES,Monthly,1,2015-06-09 07:37:47,17036,2015-06-09
1068,99%,Limited,110%,PILOT TRAVEL CENTERS LLC-10024029BR,256667.0,282334.0,KANSAS CITY KS PSX - 03AG,227773.0,54561.0,,,06/10 00:00:00 CDT,,DISTILLATES,Weekly,1,2015-06-09 07:37:47,17035,2015-06-09
1069,0%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,36667.0,40334.0,KANSAS CITY KS PSX - 03AG,0.0,40334.0,,,06/11 00:00:00 CDT,,DISTILLATES,Daily,1,2015-06-10 00:59:51,19651,2015-06-10
1070,92%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,1100000.0,1210000.0,KANSAS CITY KS PSX - 03AG,304145.0,905855.0,,,07/01 00:00:00 CDT,,DISTILLATES,Monthly,1,2015-06-10 00:59:51,19653,2015-06-10
1071,0%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,256667.0,282334.0,KANSAS CITY KS PSX - 03AG,0.0,282334.0,,,06/17 00:00:00 CDT,,DISTILLATES,Weekly,1,2015-06-10 00:59:51,19652,2015-06-10
1072,367%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,36667.0,40334.0,KANSAS CITY KS PSX - 03AG,30554.0,9780.0,,,06/12 00:00:00 CDT,,DISTILLATES,Daily,1,2015-06-11 06:21:51,22556,2015-06-11
1073,101%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,1100000.0,1210000.0,KANSAS CITY KS PSX - 03AG,380429.0,829571.0,,,07/01 00:00:00 CDT,,DISTILLATES,Monthly,1,2015-06-11 06:21:51,22558,2015-06-11
1074,170%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,256667.0,282334.0,KANSAS CITY KS PSX - 03AG,76284.0,206050.0,,,06/17 00:00:00 CDT,,DISTILLATES,Weekly,1,2015-06-11 06:21:51,22557,2015-06-11
1075,67%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,36667.0,40334.0,KANSAS CITY KS PSX - 03AG,18170.0,22164.0,,,06/14 00:00:00 CDT,,DISTILLATES,Daily,7,2015-06-13 18:46:05,44852,2015-06-13
1076,97%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,1100000.0,1210000.0,KANSAS CITY KS PSX - 03AG,454358.0,755642.0,,,07/01 00:00:00 CDT,,DISTILLATES,Monthly,7,2015-06-13 18:46:05,44854,2015-06-13
1077,109%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,256667.0,282334.0,KANSAS CITY KS PSX - 03AG,150213.0,132121.0,,,06/17 00:00:00 CDT,,DISTILLATES,Weekly,7,2015-06-13 18:46:05,44853,2015-06-13
1078,130%,Out,110%,PILOT TRAVEL CENTERS LLC-10024029BR,36667.0,40334.0,KANSAS CITY KS PSX - 03AG,45488.0,-5154.0,,,06/16 00:00:00 CDT,,DISTILLATES,Daily,10,2015-06-15 23:46:04,99306,2015-06-15
1079,97%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,1100000.0,1210000.0,KANSAS CITY KS PSX - 03AG,530014.0,679986.0,,,07/01 00:00:00 CDT,,DISTILLATES,Monthly,10,2015-06-15 23:46:04,99308,2015-06-15
1080,103%,Limited,110%,PILOT TRAVEL CENTERS LLC-10024029BR,256667.0,282334.0,KANSAS CITY KS PSX - 03AG,225869.0,56465.0,,,06/17 00:00:00 CDT,,DISTILLATES,Weekly,10,2015-06-15 23:46:04,99307,2015-06-15
1081,317%,Limited,110%,PILOT TRAVEL CENTERS LLC-10024029BR,36667.0,40334.0,KANSAS CITY KS PSX - 03AG,38148.0,2186.0,0.0,0.0,06/17 00:00:00 CDT,,DISTILLATES,Daily,3,2015-06-16 08:46:04,108555,2015-06-16
1082,101%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,1100000.0,1210000.0,KANSAS CITY KS PSX - 03AG,568162.0,641838.0,0.0,0.0,07/01 00:00:00 CDT,,DISTILLATES,Monthly,3,2015-06-16 08:46:04,108557,2015-06-16
1083,114%,Limited,110%,PILOT TRAVEL CENTERS LLC-10024029BR,256667.0,282334.0,KANSAS CITY KS PSX - 03AG,264017.0,18317.0,0.0,0.0,06/17 00:00:00 CDT,,DISTILLATES,Weekly,3,2015-06-16 08:46:04,108556,2015-06-16
1084,65%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,36667.0,40334.0,KANSAS CITY KS PSX - 03AG,22643.0,17691.0,0.0,0.0,06/22 00:00:00 CDT,,DISTILLATES,Daily,10,2015-06-21 23:46:04,215113,2015-06-21
1085,96%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,1100000.0,1210000.0,KANSAS CITY KS PSX - 03AG,738035.0,471965.0,0.0,0.0,07/01 00:00:00 CDT,,DISTILLATES,Monthly,10,2015-06-21 23:46:04,215115,2015-06-21
1086,89%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,256667.0,282334.0,KANSAS CITY KS PSX - 03AG,162326.0,120008.0,0.0,0.0,06/24 00:00:00 CDT,,DISTILLATES,Weekly,10,2015-06-21 23:46:04,215114,2015-06-21
1087,151%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,36667.0,40334.0,KANSAS CITY KS PSX - 03AG,22730.0,17604.0,0.0,0.0,06/23 00:00:00 CDT,,DISTILLATES,Daily,4,2015-06-22 10:46:05,227358,2015-06-22
1088,97%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,1100000.0,1210000.0,KANSAS CITY KS PSX - 03AG,760765.0,449235.0,0.0,0.0,07/01 00:00:00 CDT,,DISTILLATES,Monthly,4,2015-06-22 10:46:05,227360,2015-06-22
1089,93%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,256667.0,282334.0,KANSAS CITY KS PSX - 03AG,185056.0,97278.0,0.0,0.0,06/24 00:00:00 CDT,,DISTILLATES,Weekly,4,2015-06-22 10:46:05,227359,2015-06-22
1090,126%,Limited,110%,PILOT TRAVEL CENTERS LLC-10024029BR,36667.0,40334.0,KANSAS CITY KS PSX - 03AG,38178.0,2156.0,0.0,0.0,06/24 00:00:00 CDT,,DISTILLATES,Daily,12,2015-06-23 20:46:03,274017,2015-06-23
1091,96%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,1100000.0,1210000.0,KANSAS CITY KS PSX - 03AG,806545.0,403455.0,0.0,0.0,07/01 00:00:00 CDT,,DISTILLATES,Monthly,12,2015-06-23 20:46:03,274019,2015-06-23
1092,92%,Limited,110%,PILOT TRAVEL CENTERS LLC-10024029BR,256667.0,282334.0,KANSAS CITY KS PSX - 03AG,230836.0,51498.0,0.0,0.0,06/24 00:00:00 CDT,,DISTILLATES,Weekly,12,2015-06-23 20:46:03,274018,2015-06-23
1093,131%,Out,110%,PILOT TRAVEL CENTERS LLC-10024029BR,36667.0,40334.0,KANSAS CITY KS PSX - 03AG,45809.0,-5475.0,0.0,0.0,06/25 00:00:00 CDT,,DISTILLATES,Daily,9,2015-06-24 23:45:09,306101,2015-06-24
1094,97%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,1100000.0,1210000.0,KANSAS CITY KS PSX - 03AG,852354.0,357646.0,0.0,0.0,07/01 00:00:00 CDT,,DISTILLATES,Monthly,9,2015-06-24 23:45:09,306103,2015-06-24
1095,131%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,256667.0,282334.0,KANSAS CITY KS PSX - 03AG,45809.0,236525.0,0.0,0.0,07/01 00:00:00 CDT,,DISTILLATES,Weekly,9,2015-06-24 23:45:09,306102,2015-06-24
1096,131%,Out,100%,PILOT TRAVEL CENTERS LLC-10024029BR,36667.0,36667.0,KANSAS CITY KS PSX - 03AG,45878.0,-9211.0,0.0,0.0,06/26 00:00:00 CDT,,DISTILLATES,Daily,11,2015-06-25 23:45:08,337527,2015-06-25
1097,98%,Limited,100%,PILOT TRAVEL CENTERS LLC-10024029BR,1100000.0,1100000.0,KANSAS CITY KS PSX - 03AG,898232.0,201768.0,0.0,0.0,07/01 00:00:00 CDT,,DISTILLATES,Monthly,11,2015-06-25 23:45:08,337529,2015-06-25
1098,128%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,256667.0,256667.0,KANSAS CITY KS PSX - 03AG,91687.0,164980.0,0.0,0.0,07/01 00:00:00 CDT,,DISTILLATES,Weekly,11,2015-06-25 23:45:08,337528,2015-06-25
1099,116%,Out,100%,PILOT TRAVEL CENTERS LLC-10024029BR,36667.0,36667.0,KANSAS CITY KS PSX - 03AG,40479.0,-3812.0,0.0,0.0,06/27 00:00:00 CDT,,DISTILLATES,Daily,10,2015-06-26 23:45:10,366843,2015-06-26
1100,99%,Limited,100%,PILOT TRAVEL CENTERS LLC-10024029BR,1100000.0,1100000.0,KANSAS CITY KS PSX - 03AG,938711.0,161289.0,0.0,0.0,07/01 00:00:00 CDT,,DISTILLATES,Monthly,10,2015-06-26 23:45:10,366845,2015-06-26
1101,122%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,256667.0,256667.0,KANSAS CITY KS PSX - 03AG,132166.0,124501.0,0.0,0.0,07/01 00:00:00 CDT,,DISTILLATES,Weekly,10,2015-06-26 23:45:10,366844,2015-06-26
1102,75%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,36667.0,36667.0,KANSAS CITY KS PSX - 03AG,22862.0,13805.0,0.0,0.0,06/28 00:00:00 CDT,,DISTILLATES,Daily,8,2015-06-27 20:45:09,391853,2015-06-27
1103,98%,Limited,100%,PILOT TRAVEL CENTERS LLC-10024029BR,1100000.0,1100000.0,KANSAS CITY KS PSX - 03AG,961573.0,138427.0,0.0,0.0,07/01 00:00:00 CDT,,DISTILLATES,Monthly,8,2015-06-27 20:45:09,391855,2015-06-27
1104,110%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,256667.0,256667.0,KANSAS CITY KS PSX - 03AG,155028.0,101639.0,0.0,0.0,07/01 00:00:00 CDT,,DISTILLATES,Weekly,8,2015-06-27 20:45:09,391854,2015-06-27
1105,109%,Out,100%,PILOT TRAVEL CENTERS LLC-10024029BR,36667.0,36667.0,KANSAS CITY KS PSX - 03AG,37974.0,-1307.0,0.0,0.0,06/29 00:00:00 CDT,,DISTILLATES,Daily,5,2015-06-28 23:45:10,418159,2015-06-28
1106,99%,Limited,100%,PILOT TRAVEL CENTERS LLC-10024029BR,1100000.0,1100000.0,KANSAS CITY KS PSX - 03AG,1014584.0,85416.0,0.0,0.0,07/01 00:00:00 CDT,,DISTILLATES,Monthly,5,2015-06-28 23:45:10,418161,2015-06-28
1107,115%,Limited,100%,PILOT TRAVEL CENTERS LLC-10024029BR,256667.0,256667.0,KANSAS CITY KS PSX - 03AG,208039.0,48628.0,0.0,0.0,07/01 00:00:00 CDT,,DISTILLATES,Weekly,5,2015-06-28 23:45:10,418160,2015-06-28
1108,117%,Out,100%,PILOT TRAVEL CENTERS LLC-10024029BR,36667.0,36667.0,KANSAS CITY KS PSX - 03AG,40986.0,-4319.0,0.0,0.0,06/30 00:00:00 CDT,,DISTILLATES,Daily,10,2015-06-29 23:45:12,448974,2015-06-29
1109,99%,Limited,100%,PILOT TRAVEL CENTERS LLC-10024029BR,1100000.0,1100000.0,KANSAS CITY KS PSX - 03AG,1055570.0,44430.0,0.0,0.0,07/01 00:00:00 CDT,,DISTILLATES,Monthly,10,2015-06-29 23:45:12,448976,2015-06-29
1110,114%,Limited,100%,PILOT TRAVEL CENTERS LLC-10024029BR,256667.0,256667.0,KANSAS CITY KS PSX - 03AG,249025.0,7642.0,0.0,0.0,07/01 00:00:00 CDT,,DISTILLATES,Weekly,10,2015-06-29 23:45:12,448975,2015-06-29
1111,0%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,36667.0,36667.0,KANSAS CITY KS PSX - 03AG,0.0,36667.0,0.0,0.0,07/01 00:00:00 CDT,,DISTILLATES,Daily,9,2015-06-30 23:45:10,475640,2015-06-30
1112,96%,Limited,100%,PILOT TRAVEL CENTERS LLC-10024029BR,1100000.0,1100000.0,KANSAS CITY KS PSX - 03AG,1055570.0,44430.0,0.0,0.0,07/01 00:00:00 CDT,,DISTILLATES,Monthly,9,2015-06-30 23:45:10,475642,2015-06-30
1113,98%,Limited,100%,PILOT TRAVEL CENTERS LLC-10024029BR,256667.0,256667.0,KANSAS CITY KS PSX - 03AG,249025.0,7642.0,0.0,0.0,07/01 00:00:00 CDT,,DISTILLATES,Weekly,9,2015-06-30 23:45:10,475641,2015-06-30
1114,0%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,62485.0,68734.0,KANSAS CITY KS PSX - 03AG,0.0,68734.0,,,07/01 00:00:00 CDT,,GASOLINE,Monthly,1,2015-06-02 08:10:06,665,2015-06-02
1115,110%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,62485.0,68734.0,KANSAS CITY KS PSX - 03AG,5224.0,63510.0,,,07/01 00:00:00 CDT,,GASOLINE,Monthly,2,2015-06-03 07:41:42,6505,2015-06-03
1116,79%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,62485.0,68734.0,KANSAS CITY KS PSX - 03AG,5224.0,63510.0,,,07/01 00:00:00 CDT,,GASOLINE,Monthly,1,2015-06-04 05:32:18,9377,2015-06-04
1117,121%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,62485.0,68734.0,KANSAS CITY KS PSX - 03AG,10325.0,58409.0,,,07/01 00:00:00 CDT,,GASOLINE,Monthly,1,2015-06-05 03:37:55,11795,2015-06-05
1118,71%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,62485.0,68734.0,KANSAS CITY KS PSX - 03AG,10325.0,58409.0,,,07/01 00:00:00 CDT,,GASOLINE,Monthly,1,2015-06-08 00:43:23,14285,2015-06-08
1119,140%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,62485.0,68734.0,KANSAS CITY KS PSX - 03AG,24192.0,44542.0,,,07/01 00:00:00 CDT,,GASOLINE,Monthly,1,2015-06-09 07:37:47,17037,2015-06-09
1120,129%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,62485.0,68734.0,KANSAS CITY KS PSX - 03AG,24192.0,44542.0,,,07/01 00:00:00 CDT,,GASOLINE,Monthly,1,2015-06-10 00:59:51,19654,2015-06-10
1121,154%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,62485.0,68734.0,KANSAS CITY KS PSX - 03AG,32708.0,36026.0,,,07/01 00:00:00 CDT,,GASOLINE,Monthly,1,2015-06-11 06:21:51,22559,2015-06-11
1122,194%,Available,110%,PILOT TRAVEL CENTERS LLC-10024029BR,62485.0,68734.0,KANSAS CITY KS PSX - 03AG,51385.0,17349.0,,,07/01 00:00:00 CDT,,GASOLINE,Monthly,7,2015-06-13 18:46:05,44855,2015-06-13
1123,193%,Limited,110%,PILOT TRAVEL CENTERS LLC-10024029BR,62485.0,68734.0,KANSAS CITY KS PSX - 03AG,60004.0,8730.0,,,07/01 00:00:00 CDT,,GASOLINE,Monthly,10,2015-06-15 23:46:04,99309,2015-06-15
1124,188%,Limited,110%,PILOT TRAVEL CENTERS LLC-10024029BR,62485.0,68734.0,KANSAS CITY KS PSX - 03AG,60004.0,8730.0,0.0,0.0,07/01 00:00:00 CDT,,GASOLINE,Monthly,3,2015-06-16 08:46:04,108558,2015-06-16
1125,169%,Out,110%,PILOT TRAVEL CENTERS LLC-10024029BR,62485.0,68734.0,KANSAS CITY KS PSX - 03AG,73658.0,-4925.0,0.0,0.0,07/01 00:00:00 CDT,,GASOLINE,Monthly,10,2015-06-21 23:46:04,215116,2015-06-21
1126,165%,Out,110%,PILOT TRAVEL CENTERS LLC-10024029BR,62485.0,68734.0,KANSAS CITY KS PSX - 03AG,73658.0,-4925.0,0.0,0.0,07/01 00:00:00 CDT,,GASOLINE,Monthly,4,2015-06-22 10:46:05,227361,2015-06-22
1127,155%,Out,110%,PILOT TRAVEL CENTERS LLC-10024029BR,62485.0,68734.0,KANSAS CITY KS PSX - 03AG,73658.0,-4925.0,0.0,0.0,07/01 00:00:00 CDT,,GASOLINE,Monthly,12,2015-06-23 20:46:03,274020,2015-06-23
1128,148%,Out,110%,PILOT TRAVEL CENTERS LLC-10024029BR,62485.0,68734.0,KANSAS CITY KS PSX - 03AG,73658.0,-4925.0,0.0,0.0,07/01 00:00:00 CDT,,GASOLINE,Monthly,9,2015-06-24 23:45:09,306104,2015-06-24
1129,142%,Out,100%,PILOT TRAVEL CENTERS LLC-10024029BR,62485.0,62485.0,KANSAS CITY KS PSX - 03AG,73658.0,-11173.0,0.0,0.0,07/01 00:00:00 CDT,,GASOLINE,Monthly,11,2015-06-25 23:45:08,337530,2015-06-25
