index,Lifted_mod_daily_weekly_value,Lifted_mod_daily_nextrefresh,Lifted_actual_daily,Lifted_actual_weekly,Lifted_actual_monthly,Week_structure_weekly_value,Week_structure_next_refresh,date,account_type,supplier_terminal_name,product_name,"('base_gallons', 'Daily')","('base_gallons', 'Monthly')","('base_gallons', 'Weekly')",daily_nextrefresh_flag,daily_weekValue_flag,"('beginning_gallons', 'Daily')","('beginning_gallons', 'Monthly')","('beginning_gallons', 'Weekly')","('en_allocation_status', 'Daily')","('en_allocation_status', 'Monthly')","('en_allocation_status', 'Weekly')","('percentage_allocation', 'Daily')","('percentage_allocation', 'Monthly')","('percentage_allocation', 'Weekly')","('alerts_ratability', 'Daily')","('alerts_ratability', 'Monthly')","('alerts_ratability', 'Weekly')","('next_refresh_date', 'Daily')","('next_refresh_date', 'Monthly')",Modified_NRD,"('next_refresh_date', 'Weekly')",id,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
"2015-07-02 00:00:00",42700,42700,42700,42700,0,w2,w2,"2015-07-02 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"Above Trend","07/03 00:00:00 CDT",NULL,0,"2015-07-09 00:00:00",21,1,1,0,0
"2015-07-03 00:00:00",15600,15600,15600,58300,0,w2,w2,"2015-07-03 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Available,NULL,Available,150%,NULL,140%,"Above Trend",NULL,"Above Trend","07/04 00:00:00 CDT",NULL,0,"2015-07-09 00:00:00",39,1,1,0,0
"2015-07-04 00:00:00",12001,12001,0,70301,0,w2,w2,"2015-07-04 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,1,1,36360,NULL,237551,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"On Track","07/05 00:00:00 CDT",NULL,0,"2015-07-09 00:00:00",57,1,1,0,0
"2015-07-05 00:00:00",7800,7800,0,78101,0,w2,w2,"2015-07-05 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,1,1,36360,NULL,237551,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","07/06 00:00:00 CDT",NULL,0,"2015-07-09 00:00:00",75,1,1,0,0
"2015-07-06 00:00:00",15710,15710,7800,93811,0,w2,w2,"2015-07-06 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,1,1,36360,NULL,237551,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","07/07 00:00:00 CDT",NULL,0,"2015-07-09 00:00:00",93,1,1,0,0
"2015-07-07 00:00:00",61702,61702,53902,155513,0,w2,w2,"2015-07-07 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,1,1,36360,NULL,237551,Available,NULL,Available,150%,NULL,140%,"Above Trend",NULL,"Below Trend","07/08 00:00:00 CDT",NULL,0,"2015-07-09 00:00:00",111,1,1,0,0
"2015-07-08 00:00:00",15400,15400,15400,170913,0,w2,w2,"2015-07-08 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Available,NULL,Available,150%,NULL,140%,"On Track",NULL,"Below Trend","07/09 00:00:00 CDT",NULL,0,"2015-07-09 00:00:00",130,1,1,0,0
"2015-07-09 00:00:00",0,0,0,0,0,w3,w3,"2015-07-09 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-07-16 00:00:00",0,1,1,0,0
"2015-07-10 00:00:00",54000,54000,54000,94700,0,w3,w3,"2015-07-10 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"Above Trend","07/11 00:00:00 CDT",NULL,0,"2015-07-16 00:00:00",149,0,0,0,0
"2015-07-11 00:00:00",39720,39720,39720,134420,0,w3,w3,"2015-07-11 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Out,NULL,Out,150%,NULL,140%,"On Track",NULL,"Above Trend","07/12 00:00:00 CDT",NULL,0,"2015-07-16 00:00:00",167,0,0,0,0
"2015-07-12 00:00:00",39510,39510,39510,173930,0,w3,w3,"2015-07-12 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Out,NULL,Out,150%,NULL,140%,"On Track",NULL,"Above Trend","07/13 00:00:00 CDT",NULL,0,"2015-07-16 00:00:00",185,0,0,0,0
"2015-07-13 00:00:00",39000,39000,39000,212930,0,w3,w3,"2015-07-13 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Out,NULL,Out,150%,NULL,140%,"On Track",NULL,"Above Trend","07/14 00:00:00 CDT",NULL,0,"2015-07-16 00:00:00",203,0,0,0,0
"2015-07-14 00:00:00",39000,39000,39000,251930,0,w3,w3,"2015-07-14 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Out,NULL,Out,150%,NULL,140%,"On Track",NULL,"Above Trend","07/15 00:00:00 CDT",NULL,0,"2015-07-16 00:00:00",221,0,0,0,0
"2015-07-15 00:00:00",7800,7800,7800,259730,0,w3,w3,"2015-07-15 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Out,NULL,Out,150%,NULL,140%,"Below Trend",NULL,"On Track","07/16 00:00:00 CDT",NULL,0,"2015-07-16 00:00:00",239,0,0,0,0
"2015-07-16 00:00:00",38401,38401,38401,38401,0,w4,w4,"2015-07-16 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Out,NULL,Out,150%,NULL,140%,"On Track",NULL,"On Track","07/17 00:00:00 CDT",NULL,0,"2015-07-23 00:00:00",257,1,1,0,0
"2015-07-17 00:00:00",23400,23400,23400,61801,0,w4,w4,"2015-07-17 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"On Track","07/18 00:00:00 CDT",NULL,0,"2015-07-23 00:00:00",275,1,1,0,0
"2015-07-18 00:00:00",15800,15800,15800,77601,0,w4,w4,"2015-07-18 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","07/19 00:00:00 CDT",NULL,0,"2015-07-23 00:00:00",293,1,1,0,0
"2015-07-19 00:00:00",23500,23500,23500,101101,0,w4,w4,"2015-07-19 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","07/20 00:00:00 CDT",NULL,0,"2015-07-23 00:00:00",311,1,1,0,0
"2015-07-20 00:00:00",23510,23510,23510,124611,0,w4,w4,"2015-07-20 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","07/21 00:00:00 CDT",NULL,0,"2015-07-23 00:00:00",329,1,1,0,0
"2015-07-21 00:00:00",39100,39100,39100,163711,0,w4,w4,"2015-07-21 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Out,NULL,Out,150%,NULL,140%,"On Track",NULL,"On Track","07/22 00:00:00 CDT",NULL,0,"2015-07-23 00:00:00",347,1,1,0,0
"2015-07-22 00:00:00",31100,31100,31100,194811,0,w4,w4,"2015-07-22 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Available,NULL,Available,150%,NULL,140%,"On Track",NULL,"On Track","07/23 00:00:00 CDT",NULL,0,"2015-07-23 00:00:00",365,1,1,0,0
"2015-07-23 00:00:00",38802,38802,38802,38802,0,w5,w5,"2015-07-23 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Out,NULL,Out,150%,NULL,140%,"On Track",NULL,"On Track","07/24 00:00:00 CDT",NULL,0,"2015-07-30 00:00:00",383,1,1,0,0
"2015-07-24 00:00:00",39000,39000,39000,77802,0,w5,w5,"2015-07-24 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Out,NULL,Out,150%,NULL,140%,"On Track",NULL,"On Track","07/25 00:00:00 CDT",NULL,0,"2015-07-30 00:00:00",401,1,1,0,0
"2015-07-25 00:00:00",26935,26935,26935,104737,0,w5,w5,"2015-07-25 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"On Track","07/26 00:00:00 CDT",NULL,0,"2015-07-30 00:00:00",419,1,1,0,0
"2015-07-26 00:00:00",38800,38800,38800,143537,0,w5,w5,"2015-07-26 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Out,NULL,Out,150%,NULL,140%,"On Track",NULL,"On Track","07/27 00:00:00 CDT",NULL,0,"2015-07-30 00:00:00",437,1,1,0,0
"2015-07-27 00:00:00",41501,41501,41501,185038,0,w5,w5,"2015-07-27 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Out,NULL,Out,150%,NULL,140%,"On Track",NULL,"On Track","07/28 00:00:00 CDT",NULL,0,"2015-07-30 00:00:00",455,1,1,0,0
"2015-07-28 00:00:00",39400,39400,39400,224438,0,w5,w5,"2015-07-28 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Out,NULL,Out,150%,NULL,140%,"On Track",NULL,"On Track","07/29 00:00:00 CDT",NULL,0,"2015-07-30 00:00:00",473,1,1,0,0
"2015-07-29 00:00:00",15600,15600,15600,240038,0,w5,w5,"2015-07-29 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Out,NULL,Out,150%,NULL,140%,"Below Trend",NULL,"On Track","07/30 00:00:00 CDT",NULL,0,"2015-07-30 00:00:00",491,1,1,0,0
"2015-07-30 00:00:00",39100,39100,39100,39100,0,w6,w6,"2015-07-30 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Out,NULL,Out,150%,NULL,140%,"On Track",NULL,"Above Trend","07/31 00:00:00 CDT",NULL,0,"2015-08-06 00:00:00",509,1,1,0,0
"2015-07-31 00:00:00",38700,38700,38700,77800,0,w6,w6,"2015-07-31 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,24240,NULL,169679,0,0,36360,NULL,237551,Out,NULL,Out,150%,NULL,140%,"On Track",NULL,"On Track","08/01 00:00:00 CDT",NULL,0,"2015-08-06 00:00:00",526,1,1,0,0
"2015-07-01 00:00:00",0,0,0,18705,0,w1,w1,"2015-07-01 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Out,NULL,Out,150%,NULL,140%,"Below Trend",NULL,"On Track","07/02 00:00:00 PDT",NULL,0,"2015-07-02 00:00:00",4,1,1,1,1
"2015-07-02 00:00:00",5103,5103,5103,5103,0,w2,w2,"2015-07-02 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"Above Trend","07/03 00:00:00 PDT",NULL,0,"2015-07-09 00:00:00",22,1,1,0,0
"2015-07-03 00:00:00",804,804,804,5907,0,w2,w2,"2015-07-03 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Available,NULL,Available,150%,NULL,140%,"Above Trend",NULL,"Above Trend","07/04 00:00:00 PDT",NULL,0,"2015-07-09 00:00:00",40,1,1,0,0
"2015-07-04 00:00:00",2702,2702,1900,8609,0,w2,w2,"2015-07-04 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,1,1,2463,NULL,16087,Available,NULL,Available,150%,NULL,140%,"Above Trend",NULL,"Above Trend","07/05 00:00:00 PDT",NULL,0,"2015-07-09 00:00:00",58,1,1,0,0
"2015-07-05 00:00:00",1200,1200,1200,9809,0,w2,w2,"2015-07-05 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Available,NULL,Available,150%,NULL,140%,"Above Trend",NULL,"Above Trend","07/06 00:00:00 PDT",NULL,0,"2015-07-09 00:00:00",76,1,1,0,0
"2015-07-06 00:00:00",802,802,0,10611,0,w2,w2,"2015-07-06 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,1,1,2463,NULL,16087,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"On Track","07/07 00:00:00 PDT",NULL,0,"2015-07-09 00:00:00",94,1,1,0,0
"2015-07-07 00:00:00",5700,5700,5700,16311,0,w2,w2,"2015-07-07 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"Above Trend","07/08 00:00:00 PDT",NULL,0,"2015-07-09 00:00:00",112,1,1,0,0
"2015-07-08 00:00:00",0,0,0,16311,0,w2,w2,"2015-07-08 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"On Track","07/09 00:00:00 PDT",NULL,0,"2015-07-09 00:00:00",131,1,1,0,0
"2015-07-09 00:00:00",0,0,0,0,0,w3,w3,"2015-07-09 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-07-16 00:00:00",0,1,1,0,0
"2015-07-10 00:00:00",0,0,0,1200,0,w3,w3,"2015-07-10 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","07/11 00:00:00 PDT",NULL,0,"2015-07-16 00:00:00",150,0,0,0,0
"2015-07-11 00:00:00",1200,1200,1200,2400,0,w3,w3,"2015-07-11 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","07/12 00:00:00 PDT",NULL,0,"2015-07-16 00:00:00",168,0,0,0,0
"2015-07-12 00:00:00",4114,4114,4114,6514,0,w3,w3,"2015-07-12 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"Below Trend","07/13 00:00:00 PDT",NULL,0,"2015-07-16 00:00:00",186,0,0,0,0
"2015-07-13 00:00:00",3508,3508,3508,10022,0,w3,w3,"2015-07-13 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"On Track","07/14 00:00:00 PDT",NULL,0,"2015-07-16 00:00:00",204,0,0,0,0
"2015-07-14 00:00:00",4700,4700,4700,14722,0,w3,w3,"2015-07-14 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"On Track","07/15 00:00:00 PDT",NULL,0,"2015-07-16 00:00:00",222,0,0,0,0
"2015-07-15 00:00:00",0,0,0,14722,0,w3,w3,"2015-07-15 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"On Track","07/16 00:00:00 PDT",NULL,0,"2015-07-16 00:00:00",240,0,0,0,0
"2015-07-16 00:00:00",4900,4900,4900,4900,0,w4,w4,"2015-07-16 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"Above Trend","07/17 00:00:00 PDT",NULL,0,"2015-07-23 00:00:00",258,1,1,0,0
"2015-07-17 00:00:00",804,804,804,5704,0,w4,w4,"2015-07-17 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Above Trend","07/18 00:00:00 PDT",NULL,0,"2015-07-23 00:00:00",276,1,1,0,0
"2015-07-18 00:00:00",5003,5003,5003,10707,0,w4,w4,"2015-07-18 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"Above Trend","07/19 00:00:00 PDT",NULL,0,"2015-07-23 00:00:00",294,1,1,0,0
"2015-07-19 00:00:00",5411,5411,5411,16118,0,w4,w4,"2015-07-19 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"Above Trend","07/20 00:00:00 PDT",NULL,0,"2015-07-23 00:00:00",312,1,1,0,0
"2015-07-20 00:00:00",0,0,0,16118,0,w4,w4,"2015-07-20 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Out,NULL,Out,150%,NULL,140%,"Below Trend",NULL,"Above Trend","07/21 00:00:00 PDT",NULL,0,"2015-07-23 00:00:00",330,1,1,0,0
"2015-07-21 00:00:00",0,0,0,16118,0,w4,w4,"2015-07-21 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Out,NULL,Out,150%,NULL,140%,"Below Trend",NULL,"On Track","07/22 00:00:00 PDT",NULL,0,"2015-07-23 00:00:00",348,1,1,0,0
"2015-07-22 00:00:00",0,0,0,16118,0,w4,w4,"2015-07-22 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Out,NULL,Out,150%,NULL,140%,"Below Trend",NULL,"On Track","07/23 00:00:00 PDT",NULL,0,"2015-07-23 00:00:00",366,1,1,0,0
"2015-07-23 00:00:00",804,804,804,804,0,w5,w5,"2015-07-23 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","07/24 00:00:00 PDT",NULL,0,"2015-07-30 00:00:00",384,1,1,0,0
"2015-07-24 00:00:00",2300,2300,2300,3104,0,w5,w5,"2015-07-24 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Available,NULL,Available,150%,NULL,140%,"On Track",NULL,"Below Trend","07/25 00:00:00 PDT",NULL,0,"2015-07-30 00:00:00",402,1,1,0,0
"2015-07-25 00:00:00",0,0,0,3104,0,w5,w5,"2015-07-25 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","07/26 00:00:00 PDT",NULL,0,"2015-07-30 00:00:00",420,1,1,0,0
"2015-07-26 00:00:00",1200,1200,1200,4304,0,w5,w5,"2015-07-26 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","07/27 00:00:00 PDT",NULL,0,"2015-07-30 00:00:00",438,1,1,0,0
"2015-07-27 00:00:00",1200,1200,1200,5504,0,w5,w5,"2015-07-27 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,0,0,2463,NULL,16087,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","07/28 00:00:00 PDT",NULL,0,"2015-07-30 00:00:00",456,1,1,0,0
"2015-07-28 00:00:00",800,800,0,6304,0,w5,w5,"2015-07-28 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,11491,1,1,2463,NULL,16087,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","07/29 00:00:00 PDT",NULL,0,"2015-07-30 00:00:00",474,1,1,0,0
"2015-07-29 00:00:00",0,0,0,6304,53455,w5,w5,"2015-07-29 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,50888,11491,0,0,1642,50888,11491,Available,Available,Available,100%,100%,100%,"Below Trend","On Track","Below Trend","07/30 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-30 00:00:00",492,1,1,0,0
"2015-07-30 00:00:00",1200,1200,1200,1200,54655,w6,w6,"2015-07-30 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,50888,11491,0,0,1642,50888,11491,Out,Out,Out,100%,100%,100%,"On Track","On Track","On Track","07/31 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-08-06 00:00:00",510,1,1,0,0
"2015-07-31 00:00:00",0,0,0,1200,54655,w6,w6,"2015-07-31 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2104,50888,11491,0,0,2104,50888,11491,Out,Out,Out,100%,100%,100%,"Below Trend","On Track","Below Trend","08/01 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-08-06 00:00:00",527,1,1,0,0
"2015-07-01 00:00:00",0,0,0,96018,0,w1,w1,"2015-07-01 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",6895,NULL,48264,0,0,8619,NULL,53090,Out,NULL,Out,125%,NULL,110%,"Below Trend",NULL,"Above Trend","07/02 00:00:00 PDT",NULL,0,"2015-07-02 00:00:00",5,1,1,1,1
"2015-07-02 00:00:00",11899,11899,11899,11899,0,w2,w2,"2015-07-02 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",6895,NULL,48264,0,0,8619,NULL,53090,Out,NULL,Out,125%,NULL,110%,"Above Trend",NULL,"Above Trend","07/03 00:00:00 PDT",NULL,0,"2015-07-09 00:00:00",23,1,1,0,0
"2015-07-03 00:00:00",16206,16206,16206,28105,0,w2,w2,"2015-07-03 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",6895,NULL,48264,0,0,8619,NULL,53090,Out,NULL,Out,125%,NULL,110%,"Above Trend",NULL,"Above Trend","07/04 00:00:00 PDT",NULL,0,"2015-07-09 00:00:00",41,1,1,0,0
"2015-07-04 00:00:00",5400,5400,5400,33505,0,w2,w2,"2015-07-04 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",6895,NULL,48264,0,0,8619,NULL,53090,Available,NULL,Available,125%,NULL,110%,"Above Trend",NULL,"Above Trend","07/05 00:00:00 PDT",NULL,0,"2015-07-09 00:00:00",59,1,1,0,0
"2015-07-05 00:00:00",15800,15800,7300,49305,0,w2,w2,"2015-07-05 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",6895,NULL,48264,1,1,6895,NULL,48264,Out,NULL,Out,100%,NULL,100%,"Above Trend",NULL,"Above Trend","07/06 00:00:00 PDT",NULL,0,"2015-07-09 00:00:00",77,1,1,0,0
