index,Lifted_mod_daily_weekly_value,Lifted_mod_daily_nextrefresh,Lifted_actual_daily,Lifted_actual_weekly,Lifted_actual_monthly,Week_structure_weekly_value,Week_structure_next_refresh,date,account_type,supplier_terminal_name,product_name,"('base_gallons', 'Daily')","('base_gallons', 'Monthly')","('base_gallons', 'Weekly')",daily_nextrefresh_flag,daily_weekValue_flag,"('beginning_gallons', 'Daily')","('beginning_gallons', 'Monthly')","('beginning_gallons', 'Weekly')","('en_allocation_status', 'Daily')","('en_allocation_status', 'Monthly')","('en_allocation_status', 'Weekly')","('percentage_allocation', 'Daily')","('percentage_allocation', 'Monthly')","('percentage_allocation', 'Weekly')","('alerts_ratability', 'Daily')","('alerts_ratability', 'Monthly')","('alerts_ratability', 'Weekly')","('next_refresh_date', 'Daily')","('next_refresh_date', 'Monthly')",Modified_NRD,"('next_refresh_date', 'Weekly')",id,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
"2015-07-17 00:00:00",89667,89667,81855,272339,1197237,w4,w3,"2015-07-17 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,1,1,118041,2683468,688573,Limited,Available,Available,150%,110%,125%,"On Target","Above Trend","Above Trend","07/18 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-22 00:00:00",405,1,1,0,0
"2015-07-18 00:00:00",39452,39452,39452,311791,1236689,w4,w3,"2015-07-18 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,0,0,118041,2683468,688573,Available,Available,Available,150%,110%,125%,"On Target","On Target","Above Trend","07/19 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-22 00:00:00",431,1,1,0,0
"2015-07-19 00:00:00",106320,106320,98605,418111,1343009,w4,w3,"2015-07-19 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,1,1,118041,2683468,688573,Low,Available,Limited,150%,110%,125%,"Above Trend","Above Trend","Above Trend","07/20 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-22 00:00:00",457,1,1,0,0
"2015-07-20 00:00:00",76922,76922,76922,495033,1419931,w4,w3,"2015-07-20 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,0,0,118041,2683468,688573,Limited,Limited,Limited,150%,110%,125%,"On Target","Above Trend","Above Trend","07/21 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-22 00:00:00",483,1,1,0,0
"2015-07-21 00:00:00",84334,84334,76526,579367,1504265,w4,w3,"2015-07-21 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,1,1,118041,2683468,688573,Limited,Limited,Low,150%,110%,125%,"On Target","Above Trend","Above Trend","07/22 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-22 00:00:00",509,1,1,0,0
"2015-07-22 00:00:00",87560,87560,87560,87560,1591825,w5,w4,"2015-07-22 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,0,0,118041,2683468,688573,Limited,Available,Available,150%,110%,125%,"On Target","Above Trend","Above Trend","07/23 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-29 00:00:00",535,1,1,0,0
"2015-07-23 00:00:00",106963,106963,91438,194523,1698788,w5,w4,"2015-07-23 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,1,1,118041,2683468,688573,Limited,Available,Available,150%,110%,125%,"Above Trend","Above Trend","Above Trend","07/24 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-29 00:00:00",561,1,1,0,0
"2015-07-24 00:00:00",63116,63116,63116,257639,1761904,w5,w4,"2015-07-24 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,0,0,118041,2683468,688573,Available,Available,Available,150%,110%,125%,"On Target","Above Trend","Above Trend","07/25 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-29 00:00:00",587,1,1,0,0
"2015-07-25 00:00:00",4305,4305,4305,261944,1766209,w5,w4,"2015-07-25 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,0,0,118041,2683468,688573,Available,Available,Available,150%,110%,125%,"Below Trend","Above Trend","On Target","07/26 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-29 00:00:00",613,1,1,0,0
"2015-07-26 00:00:00",69265,69265,65457,331209,1835474,w5,w4,"2015-07-26 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,1,1,118041,2683468,688573,Available,Available,Available,150%,110%,125%,"On Target","Above Trend","On Target","07/27 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-29 00:00:00",639,1,1,0,0
"2015-07-27 00:00:00",72931,72931,65321,404140,1908405,w5,w4,"2015-07-27 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,1,1,118041,2683468,688573,Available,Limited,Available,150%,110%,125%,"On Target","Above Trend","On Target","07/28 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-29 00:00:00",665,1,1,0,0
"2015-07-28 00:00:00",72191,72191,64581,476331,1980596,w5,w4,"2015-07-28 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,1,1,118041,2683468,688573,Available,Limited,Available,150%,110%,125%,"On Target","Above Trend","On Target","07/29 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-29 00:00:00",691,1,1,0,0
"2015-07-29 00:00:00",43553,43553,43553,43553,2024149,w6,w5,"2015-07-29 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,0,0,118041,2683468,688573,Available,Limited,Available,150%,110%,125%,"On Target","Above Trend","On Target","07/30 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-08-05 00:00:00",717,1,1,0,0
"2015-07-30 00:00:00",12319,12319,4604,55872,2036468,w6,w5,"2015-07-30 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,1,1,118041,2683468,688573,Available,Limited,Available,150%,110%,125%,"Below Trend","On Target","On Target","07/31 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-08-05 00:00:00",743,1,1,0,0
"2015-07-31 00:00:00",0,0,0,55872,2036468,w6,w5,"2015-07-31 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,0,0,118041,2683468,688573,Available,Limited,Available,150%,110%,125%,"Below Trend","On Target","Below Trend","08/01 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-08-05 00:00:00",769,1,1,0,0
"2015-07-01 00:00:00",37899,37899,37899,37899,37899,w1,w1,"2015-07-01 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,0,0,58037,1319347,338543,Limited,Available,Available,150%,110%,125%,"On Target","Above Trend","Above Trend","07/02 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-08 00:00:00",16,1,1,1,1
"2015-07-02 00:00:00",30304,30304,22704,68203,68203,w1,w1,"2015-07-02 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,1,1,58037,1319347,338543,Available,Available,Available,150%,110%,125%,"On Target","Above Trend","Above Trend","07/03 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-08 00:00:00",42,1,1,1,1
"2015-07-03 00:00:00",22802,22802,7602,91005,91005,w1,w1,"2015-07-03 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,1,1,58037,1319347,338543,Available,Available,Available,150%,110%,125%,"On Target","Above Trend","Above Trend","07/04 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-08 00:00:00",68,1,1,1,1
"2015-07-04 00:00:00",22702,22702,7501,113707,113707,w1,w1,"2015-07-04 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,1,1,58037,1319347,338543,Available,Available,Available,150%,110%,125%,"On Target","Above Trend","On Target","07/05 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-08 00:00:00",94,1,1,1,1
"2015-07-05 00:00:00",15199,15199,7600,128906,128906,w1,w1,"2015-07-05 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,1,1,58037,1319347,338543,Available,Available,Available,150%,110%,125%,"On Target","On Target","On Target","07/06 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-08 00:00:00",120,1,1,1,1
"2015-07-06 00:00:00",22701,22701,7599,151607,151607,w1,w1,"2015-07-06 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,1,1,58037,1319347,338543,Available,Available,Available,150%,110%,125%,"On Target","On Target","On Target","07/07 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-08 00:00:00",146,1,1,1,1
"2015-07-07 00:00:00",75798,75798,60596,227405,227405,w1,w1,"2015-07-07 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,1,1,58037,1319347,338543,Limited,Available,Limited,150%,110%,125%,"Above Trend","On Target","On Target","07/08 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-08 00:00:00",172,1,1,1,1
"2015-07-08 00:00:00",23000,23000,23000,23000,265606,w2,w2,"2015-07-08 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,0,0,58037,1319347,338543,Available,Available,Available,150%,110%,125%,"Above Trend","Above Trend","Above Trend","07/09 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-15 00:00:00",198,1,1,0,0
"2015-07-09 00:00:00",0,53202,0,0,0,w3,w2,"2015-07-09 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-07-15 00:00:00",0,1,0,0,0
"2015-07-10 00:00:00",22803,22803,22803,99005,341611,w3,w2,"2015-07-10 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,0,0,42560,1319347,338543,Limited,Available,Available,110%,110%,125%,"On Target","Above Trend","On Target","07/11 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-15 00:00:00",224,0,1,0,0
"2015-07-11 00:00:00",0,0,0,99005,341611,w3,w2,"2015-07-11 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,0,0,42560,1319347,338543,Available,Available,Available,110%,110%,125%,"Below Trend","On Target","On Target","07/12 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-15 00:00:00",250,0,1,0,0
"2015-07-12 00:00:00",30510,30510,22910,129515,372121,w3,w2,"2015-07-12 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,1,1,42560,1319347,338543,Limited,Available,Available,110%,110%,125%,"On Target","On Target","On Target","07/13 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-15 00:00:00",276,0,1,0,0
"2015-07-13 00:00:00",15200,15200,7599,144715,387321,w3,w2,"2015-07-13 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,1,1,42560,1319347,338543,Available,Available,Available,110%,110%,125%,"On Target","On Target","On Target","07/14 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-15 00:00:00",302,0,1,0,0
"2015-07-14 00:00:00",38001,38001,30401,182716,425322,w3,w2,"2015-07-14 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,1,1,42560,1319347,338543,Limited,Available,Limited,110%,110%,125%,"Above Trend","On Target","On Target","07/15 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-15 00:00:00",328,0,1,0,0
"2015-07-15 00:00:00",30401,30401,30401,30401,463323,w4,w3,"2015-07-15 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,0,0,77382,1319347,338543,Available,Available,Available,200%,110%,125%,"On Target","On Target","On Target","07/16 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-22 00:00:00",354,1,1,0,0
"2015-07-16 00:00:00",53202,53202,45602,83603,516525,w4,w3,"2015-07-16 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,1,1,77382,1319347,338543,Limited,Available,Available,200%,110%,125%,"On Target","On Target","Above Trend","07/17 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-22 00:00:00",380,1,1,0,0
"2015-07-17 00:00:00",15101,15101,15101,98704,531626,w4,w3,"2015-07-17 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,0,0,77382,1319347,338543,Available,Available,Available,200%,110%,125%,"On Target","On Target","On Target","07/18 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-22 00:00:00",406,1,1,0,0
"2015-07-18 00:00:00",22803,22803,22803,121507,554429,w4,w3,"2015-07-18 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,0,0,77382,1319347,338543,Available,Available,Available,200%,110%,125%,"On Target","On Target","On Target","07/19 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-22 00:00:00",432,1,1,0,0
"2015-07-19 00:00:00",30400,30400,22803,151907,584829,w4,w3,"2015-07-19 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,1,1,77382,1319347,338543,Available,Available,Available,200%,110%,125%,"On Target","On Target","On Target","07/20 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-22 00:00:00",458,1,1,0,0
"2015-07-20 00:00:00",7499,7499,7499,159406,592328,w4,w3,"2015-07-20 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,0,0,77382,1319347,338543,Available,Available,Available,200%,110%,125%,"Below Trend","On Target","On Target","07/21 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-22 00:00:00",484,1,1,0,0
"2015-07-21 00:00:00",37806,37806,22606,197212,630134,w4,w3,"2015-07-21 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,1,1,77382,1319347,338543,Available,Available,Limited,200%,110%,125%,"On Target","On Target","On Target","07/22 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-22 00:00:00",510,1,1,0,0
"2015-07-22 00:00:00",30305,30305,30305,30305,668038,w5,w4,"2015-07-22 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,0,0,77382,1319347,338543,Available,Available,Available,200%,110%,125%,"On Target","On Target","On Target","07/23 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-29 00:00:00",536,1,1,0,0
"2015-07-23 00:00:00",60205,60205,45004,90510,728243,w5,w4,"2015-07-23 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,1,1,77382,1319347,338543,Available,Available,Available,200%,110%,125%,"On Target","On Target","Above Trend","07/24 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-29 00:00:00",562,1,1,0,0
"2015-07-24 00:00:00",37902,37902,37902,128412,766145,w5,w4,"2015-07-24 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,0,0,77382,1319347,338543,Available,Available,Available,200%,110%,125%,"On Target","On Target","Above Trend","07/25 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-29 00:00:00",588,1,1,0,0
"2015-07-25 00:00:00",45449,45449,30250,173861,811594,w5,w4,"2015-07-25 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,1,1,77382,1319347,338543,Available,Available,Available,200%,110%,125%,"On Target","On Target","Above Trend","07/26 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-29 00:00:00",614,1,1,0,0
"2015-07-26 00:00:00",30598,30598,22998,204459,842192,w5,w4,"2015-07-26 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,1,1,77382,1319347,338543,Available,Available,Available,200%,110%,125%,"On Target","On Target","Above Trend","07/27 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-29 00:00:00",640,1,1,0,0
"2015-07-27 00:00:00",22701,22701,15101,227160,864893,w5,w4,"2015-07-27 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,1,1,77382,1319347,338543,Available,Available,Available,200%,110%,125%,"On Target","On Target","On Target","07/28 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-29 00:00:00",666,1,1,0,0
"2015-07-28 00:00:00",22801,22801,22801,249961,887694,w5,w4,"2015-07-28 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,0,0,77382,1319347,338543,Available,Available,Limited,200%,110%,125%,"On Target","On Target","On Target","07/29 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-29 00:00:00",692,1,1,0,0
"2015-07-29 00:00:00",60401,60401,60401,60401,955539,w6,w5,"2015-07-29 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,0,0,77382,1319347,338543,Limited,Limited,Available,200%,110%,125%,"Above Trend","On Target","Above Trend","07/30 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-08-05 00:00:00",718,1,1,0,0
"2015-07-30 00:00:00",53001,53001,45401,113402,1008540,w6,w5,"2015-07-30 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,1,1,77382,1319347,338543,Available,Limited,Available,200%,110%,125%,"On Target","On Target","Above Trend","07/31 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-08-05 00:00:00",744,1,1,0,0
"2015-07-31 00:00:00",53197,53197,45597,166599,1061737,w6,w5,"2015-07-31 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1043 MONTEBELLO CA TRM CHEVRON","DIESEL #2",38691,1199406,270834,1,1,77382,1319347,338543,Available,Low,Available,200%,110%,125%,"On Target","Above Trend","Above Trend","08/01 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-08-05 00:00:00",770,1,1,0,0
"2015-07-01 00:00:00",113742,113742,113742,113742,113742,w1,w1,"2015-07-01 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1045 SALT LAKE CITY UT TRM CHEVRON","DIESEL #2",66622,2065271,466352,0,0,133244,2271798,582940,Low,Available,Available,200%,110%,125%,"Above Trend","Above Trend","Above Trend","07/02 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-08 00:00:00",17,1,1,1,1
"2015-07-02 00:00:00",78167,78167,69141,191909,191909,w1,w1,"2015-07-02 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1045 SALT LAKE CITY UT TRM CHEVRON","DIESEL #2",66622,2065271,466352,1,1,133244,2271798,582940,Limited,Available,Available,200%,110%,125%,"Above Trend","Above Trend","Above Trend","07/03 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-08 00:00:00",43,1,1,1,1
"2015-07-03 00:00:00",82958,82958,43732,274867,274867,w1,w1,"2015-07-03 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1045 SALT LAKE CITY UT TRM CHEVRON","DIESEL #2",66622,2065271,466352,1,1,133244,2271798,582940,Available,Available,Available,200%,110%,125%,"Above Trend","Above Trend","Above Trend","07/04 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-08 00:00:00",69,1,1,1,1
"2015-07-04 00:00:00",66495,66495,13000,341362,341362,w1,w1,"2015-07-04 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1045 SALT LAKE CITY UT TRM CHEVRON","DIESEL #2",66622,2065271,466352,1,1,133244,2271798,582940,Available,Available,Limited,200%,110%,125%,"On Target","Above Trend","Above Trend","07/05 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-08 00:00:00",95,1,1,1,1
"2015-07-05 00:00:00",71019,71019,10502,412381,412381,w1,w1,"2015-07-05 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1045 SALT LAKE CITY UT TRM CHEVRON","DIESEL #2",66622,2065271,466352,1,1,133244,2271798,582940,Available,Available,Limited,200%,110%,125%,"On Target","Above Trend","Above Trend","07/06 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-08 00:00:00",121,1,1,1,1
"2015-07-06 00:00:00",24001,24001,12001,436382,436382,w1,w1,"2015-07-06 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1045 SALT LAKE CITY UT TRM CHEVRON","DIESEL #2",66622,2065271,466352,1,1,133244,2271798,582940,Available,Available,Limited,200%,110%,125%,"On Target","Above Trend","Above Trend","07/07 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-08 00:00:00",147,1,1,1,1
"2015-07-07 00:00:00",108735,108735,59516,545117,545117,w1,w1,"2015-07-07 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1045 SALT LAKE CITY UT TRM CHEVRON","DIESEL #2",66622,2065271,466352,1,1,133244,2271798,582940,Available,Available,Low,200%,110%,125%,"On Target","Above Trend","Above Trend","07/08 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-08 00:00:00",173,1,1,1,1
"2015-07-08 00:00:00",46417,46417,46417,46417,591534,w2,w2,"2015-07-08 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1045 SALT LAKE CITY UT TRM CHEVRON","DIESEL #2",66622,2065271,466352,0,0,133244,2271798,582940,Available,Available,Available,200%,110%,125%,"On Target","Above Trend","Above Trend","07/09 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-15 00:00:00",199,1,1,1,1
"2015-07-09 00:00:00",0,121809,0,0,0,w3,w2,"2015-07-09 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1045 SALT LAKE CITY UT TRM CHEVRON","DIESEL #2",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-07-15 00:00:00",0,1,0,0,0
"2015-07-10 00:00:00",84003,84003,84003,252229,797346,w3,w2,"2015-07-10 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1045 SALT LAKE CITY UT TRM CHEVRON","DIESEL #2",66622,2065271,466352,0,0,133244,2271798,582940,Limited,Available,Available,200%,110%,125%,"On Target","Above Trend","Above Trend","07/11 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-15 00:00:00",225,0,1,0,1
"2015-07-11 00:00:00",47507,47507,47507,299736,844853,w3,w2,"2015-07-11 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1045 SALT LAKE CITY UT TRM CHEVRON","DIESEL #2",66622,2065271,466352,0,0,133244,2271798,582940,Available,Available,Limited,200%,110%,125%,"On Target","Above Trend","Above Trend","07/12 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-15 00:00:00",251,0,1,0,1
"2015-07-12 00:00:00",68031,68031,56009,367767,912884,w3,w2,"2015-07-12 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1045 SALT LAKE CITY UT TRM CHEVRON","DIESEL #2",66622,2065271,466352,1,1,133244,2271798,582940,Available,Available,Limited,200%,110%,125%,"On Target","Above Trend","Above Trend","07/13 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-15 00:00:00",277,0,1,0,1
"2015-07-13 00:00:00",58500,58500,48000,426267,971384,w3,w2,"2015-07-13 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1045 SALT LAKE CITY UT TRM CHEVRON","DIESEL #2",66622,2065271,466352,1,1,133244,2271798,582940,Available,Available,Limited,200%,110%,125%,"On Target","Above Trend","Above Trend","07/14 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-15 00:00:00",303,0,1,0,1
"2015-07-14 00:00:00",83514,83514,83514,509781,1054898,w3,w2,"2015-07-14 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1045 SALT LAKE CITY UT TRM CHEVRON","DIESEL #2",66622,2065271,466352,0,0,133244,2271798,582940,Limited,Available,Low,200%,110%,125%,"On Target","Above Trend","Above Trend","07/15 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-15 00:00:00",329,0,1,0,1
"2015-07-15 00:00:00",38002,38002,38002,38002,1092900,w4,w3,"2015-07-15 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1045 SALT LAKE CITY UT TRM CHEVRON","DIESEL #2",66622,2065271,466352,0,0,133244,2271798,582940,Available,Available,Available,200%,110%,125%,"On Target","Above Trend","On Target","07/16 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-22 00:00:00",355,1,1,0,1
