index,Lifted_mod_daily_weekly_value,Lifted_mod_daily_nextrefresh,Lifted_actual_daily,Lifted_actual_weekly,Lifted_actual_monthly,Week_structure_weekly_value,Week_structure_next_refresh,date,account_type,supplier_terminal_name,product_name,"('base_gallons', 'Daily')","('base_gallons', 'Monthly')","('base_gallons', 'Weekly')",daily_nextrefresh_flag,daily_weekValue_flag,"('beginning_gallons', 'Daily')","('beginning_gallons', 'Monthly')","('beginning_gallons', 'Weekly')","('en_allocation_status', 'Daily')","('en_allocation_status', 'Monthly')","('en_allocation_status', 'Weekly')","('percentage_allocation', 'Daily')","('percentage_allocation', 'Monthly')","('percentage_allocation', 'Weekly')","('alerts_ratability', 'Daily')","('alerts_ratability', 'Monthly')","('alerts_ratability', 'Weekly')","('next_refresh_date', 'Daily')","('next_refresh_date', 'Monthly')",Modified_NRD,"('next_refresh_date', 'Weekly')",id,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
"2015-06-13 00:00:00",15001,15001,15001,30903,0,w4,w3,"2015-06-13 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,0,0,12407,NULL,86846,Out,NULL,Out,100%,NULL,100%,"Above Trend",NULL,"On Track","06/14 00:00:00 PDT",NULL,0,"2015-06-18 00:00:00",149,0,0,0,0
"2015-06-14 00:00:00",14602,14602,14602,45505,0,w4,w3,"2015-06-14 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,0,0,12407,NULL,86846,Out,NULL,Out,100%,NULL,100%,"Above Trend",NULL,"On Track","06/15 00:00:00 PDT",NULL,0,"2015-06-18 00:00:00",167,0,0,0,0
"2015-06-15 00:00:00",15203,15203,15203,60708,0,w4,w3,"2015-06-15 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,0,0,12407,NULL,86846,Out,NULL,Out,100%,NULL,100%,"Above Trend",NULL,"On Track","06/16 00:00:00 PDT",NULL,0,"2015-06-18 00:00:00",185,0,0,0,0
"2015-06-16 00:00:00",15000,15000,15000,75708,0,w4,w3,"2015-06-16 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,0,0,12407,NULL,86846,Out,NULL,Out,100%,NULL,100%,"Above Trend",NULL,"On Track","06/17 00:00:00 PDT",NULL,0,"2015-06-18 00:00:00",203,0,0,0,0
"2015-06-17 00:00:00",13509,13509,13509,89217,0,w4,w3,"2015-06-17 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,0,0,12407,NULL,86846,Out,NULL,Out,100%,NULL,100%,"Above Trend",NULL,"On Track","06/18 00:00:00 PDT",NULL,0,"2015-06-18 00:00:00",221,0,0,0,0
"2015-06-18 00:00:00",14912,14912,14912,14912,0,w5,w4,"2015-06-18 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,0,0,12407,NULL,86846,Out,NULL,Out,100%,NULL,100%,"Above Trend",NULL,"Above Trend","06/19 00:00:00 PDT",NULL,0,"2015-06-25 00:00:00",239,1,1,0,0
"2015-06-19 00:00:00",8500,8500,8500,23412,0,w5,w4,"2015-06-19 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,0,0,12407,NULL,86846,Available,NULL,Available,100%,NULL,100%,"Below Trend",NULL,"On Track","06/20 00:00:00 PDT",NULL,0,"2015-06-25 00:00:00",257,1,1,0,0
"2015-06-20 00:00:00",15101,15101,15101,38513,0,w5,w4,"2015-06-20 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,0,0,12407,NULL,86846,Out,NULL,Out,100%,NULL,100%,"Above Trend",NULL,"On Track","06/21 00:00:00 PDT",NULL,0,"2015-06-25 00:00:00",275,1,1,0,0
"2015-06-21 00:00:00",14602,14602,14602,53115,0,w5,w4,"2015-06-21 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,0,0,12407,NULL,86846,Out,NULL,Out,100%,NULL,100%,"Above Trend",NULL,"On Track","06/22 00:00:00 PDT",NULL,0,"2015-06-25 00:00:00",296,1,1,0,0
"2015-06-22 00:00:00",20201,20201,20201,73316,0,w5,w4,"2015-06-22 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,0,0,15509,NULL,95531,Out,NULL,Out,125%,NULL,110%,"Above Trend",NULL,"On Track","06/23 00:00:00 PDT",NULL,0,"2015-06-25 00:00:00",317,1,1,0,0
"2015-06-23 00:00:00",17001,17001,17001,90317,0,w5,w4,"2015-06-23 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,0,0,15509,NULL,95531,Out,NULL,Out,125%,NULL,110%,"Above Trend",NULL,"On Track","06/24 00:00:00 PDT",NULL,0,"2015-06-25 00:00:00",338,1,1,0,0
"2015-06-24 00:00:00",8100,8100,8100,98417,0,w5,w4,"2015-06-24 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,0,0,15509,NULL,95531,Out,NULL,Out,125%,NULL,110%,"Below Trend",NULL,"On Track","06/25 00:00:00 PDT",NULL,0,"2015-06-25 00:00:00",359,1,1,0,0
"2015-06-25 00:00:00",7300,7300,7300,7300,0,w6,w5,"2015-06-25 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,0,0,15509,NULL,95531,Available,NULL,Available,125%,NULL,110%,"Below Trend",NULL,"Below Trend","06/26 00:00:00 PDT",NULL,0,"2015-07-02 00:00:00",380,1,1,0,0
"2015-06-26 00:00:00",15109,15109,15109,22409,0,w6,w5,"2015-06-26 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,0,0,15509,NULL,95531,Available,NULL,Available,125%,NULL,110%,"On Track",NULL,"On Track","06/27 00:00:00 PDT",NULL,0,"2015-07-02 00:00:00",401,1,1,0,0
"2015-06-27 00:00:00",29203,29203,21903,51612,0,w6,w5,"2015-06-27 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,1,1,15509,NULL,95531,Out,NULL,Out,125%,NULL,110%,"Above Trend",NULL,"Above Trend","06/28 00:00:00 PDT",NULL,0,"2015-07-02 00:00:00",422,1,1,0,0
"2015-06-28 00:00:00",17803,17803,17803,69415,0,w6,w5,"2015-06-28 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,0,0,15509,NULL,95531,Out,NULL,Out,125%,NULL,110%,"Above Trend",NULL,"Above Trend","06/29 00:00:00 PDT",NULL,0,"2015-07-02 00:00:00",443,1,1,0,0
"2015-06-29 00:00:00",19300,19300,19300,88715,0,w6,w5,"2015-06-29 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,0,0,15509,NULL,95531,Out,NULL,Out,125%,NULL,110%,"Above Trend",NULL,"Above Trend","06/30 00:00:00 PDT",NULL,0,"2015-07-02 00:00:00",464,1,1,0,0
"2015-06-30 00:00:00",7303,7303,7303,96018,0,w6,w5,"2015-06-30 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",6895,NULL,86846,0,0,8619,NULL,95531,Out,NULL,Out,125%,NULL,110%,"On Track",NULL,"On Track","07/01 00:00:00 PDT",NULL,0,"2015-07-02 00:00:00",485,1,1,0,0
"2015-06-01 00:00:00",0,0,0,0,0,w1,w1,"2015-06-01 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-04 00:00:00",0,1,1,1,1
"2015-06-02 00:00:00",7450,7450,7450,96665,0,w1,w1,"2015-06-02 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,0,0,18515,NULL,120966,Available,NULL,Available,150%,NULL,140%,"Above Trend",NULL,"On Track","06/03 00:00:00 CDT",NULL,0,"2015-06-04 00:00:00",6,0,0,0,0
"2015-06-03 00:00:00",29807,29807,7450,126472,0,w1,w1,"2015-06-03 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,1,1,18515,NULL,120966,Available,NULL,Available,150%,NULL,140%,"Above Trend",NULL,"On Track","06/04 00:00:00 CDT",NULL,0,"2015-06-04 00:00:00",24,0,0,0,0
"2015-06-04 00:00:00",7458,7458,7458,7458,0,w2,w2,"2015-06-04 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,0,0,18515,NULL,120966,Available,NULL,Available,150%,NULL,140%,"Above Trend",NULL,"Above Trend","06/05 00:00:00 CDT",NULL,0,"2015-06-11 00:00:00",42,1,1,0,0
"2015-06-05 00:00:00",22356,22356,0,29814,0,w2,w2,"2015-06-05 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,1,1,18515,NULL,120966,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Above Trend","06/06 00:00:00 CDT",NULL,0,"2015-06-11 00:00:00",60,1,1,0,0
"2015-06-06 00:00:00",0,0,0,0,0,w3,w2,"2015-06-06 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-11 00:00:00",0,1,0,0,0
"2015-06-07 00:00:00",0,0,0,0,0,w3,w2,"2015-06-07 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-11 00:00:00",0,1,0,0,0
"2015-06-08 00:00:00",0,0,0,67016,0,w3,w2,"2015-06-08 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,0,0,18515,NULL,120966,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"On Track","06/08 00:00:00 CDT",NULL,0,"2015-06-11 00:00:00",78,0,0,0,0
"2015-06-09 00:00:00",29821,29821,7451,96837,0,w3,w2,"2015-06-09 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,1,1,18515,NULL,120966,Available,NULL,Available,150%,NULL,140%,"Above Trend",NULL,"On Track","06/10 00:00:00 CDT",NULL,0,"2015-06-11 00:00:00",96,0,0,0,0
"2015-06-10 00:00:00",14856,14856,0,111693,0,w3,w2,"2015-06-10 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,1,1,18515,NULL,120966,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"On Track","06/11 00:00:00 CDT",NULL,0,"2015-06-11 00:00:00",114,0,0,0,0
"2015-06-11 00:00:00",0,0,NULL,0,215971,w4,w3,"2015-06-11 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,NULL,370304,NULL,1,1,NULL,3699337,NULL,NULL,Available,NULL,NULL,999%,NULL,NULL,"Below Trend",NULL,NULL,"07/01 00:00:00 CDT",1,"2015-06-18 00:00:00",132,1,1,0,0
"2015-06-12 00:00:00",0,0,0,0,0,w4,w3,"2015-06-12 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-18 00:00:00",0,1,1,0,0
"2015-06-13 00:00:00",7401,7401,7401,59570,0,w4,w3,"2015-06-13 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,0,0,18515,NULL,120966,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"On Track","06/14 00:00:00 CDT",NULL,0,"2015-06-18 00:00:00",150,0,0,0,0
"2015-06-14 00:00:00",14851,14851,14851,74421,0,w4,w3,"2015-06-14 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,0,0,18515,NULL,120966,Available,NULL,Available,150%,NULL,140%,"On Track",NULL,"On Track","06/15 00:00:00 CDT",NULL,0,"2015-06-18 00:00:00",168,0,0,0,0
"2015-06-15 00:00:00",22250,22250,22250,96671,0,w4,w3,"2015-06-15 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,0,0,18515,NULL,120966,Available,NULL,Available,150%,NULL,140%,"Above Trend",NULL,"On Track","06/16 00:00:00 CDT",NULL,0,"2015-06-18 00:00:00",186,0,0,0,0
"2015-06-16 00:00:00",29809,29809,29809,126480,0,w4,w3,"2015-06-16 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,0,0,18515,NULL,120966,Available,NULL,Available,150%,NULL,140%,"Above Trend",NULL,"Above Trend","06/17 00:00:00 CDT",NULL,0,"2015-06-18 00:00:00",204,0,0,0,0
"2015-06-17 00:00:00",14800,14800,14800,141280,0,w4,w3,"2015-06-17 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,0,0,18515,NULL,120966,Out,NULL,Out,150%,NULL,140%,"On Track",NULL,"On Track","06/18 00:00:00 CDT",NULL,0,"2015-06-18 00:00:00",222,0,0,0,0
"2015-06-18 00:00:00",29810,29810,29810,29810,0,w5,w4,"2015-06-18 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,0,0,18515,NULL,120966,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"Above Trend","06/19 00:00:00 CDT",NULL,0,"2015-06-25 00:00:00",240,1,1,0,0
"2015-06-19 00:00:00",22367,22367,22367,52177,0,w5,w4,"2015-06-19 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,0,0,18515,NULL,120966,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"Above Trend","06/20 00:00:00 CDT",NULL,0,"2015-06-25 00:00:00",258,1,1,0,0
"2015-06-20 00:00:00",14901,14901,14901,67078,0,w5,w4,"2015-06-20 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,0,0,18515,NULL,120966,Available,NULL,Available,150%,NULL,140%,"On Track",NULL,"Above Trend","06/21 00:00:00 CDT",NULL,0,"2015-06-25 00:00:00",276,1,1,0,0
"2015-06-21 00:00:00",0,0,0,67078,0,w5,w4,"2015-06-21 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,0,0,18515,NULL,120966,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"On Track","06/22 00:00:00 CDT",NULL,0,"2015-06-25 00:00:00",297,1,1,0,0
"2015-06-22 00:00:00",22370,22370,22370,89448,0,w5,w4,"2015-06-22 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,0,0,18515,NULL,120966,Available,NULL,Available,150%,NULL,140%,"Above Trend",NULL,"On Track","06/23 00:00:00 CDT",NULL,0,"2015-06-25 00:00:00",318,1,1,0,0
"2015-06-23 00:00:00",29812,29812,22362,119260,0,w5,w4,"2015-06-23 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,1,1,18515,NULL,120966,Available,NULL,Available,150%,NULL,140%,"Above Trend",NULL,"On Track","06/24 00:00:00 CDT",NULL,0,"2015-06-25 00:00:00",339,1,1,0,0
"2015-06-24 00:00:00",29811,29811,22358,149071,0,w5,w4,"2015-06-24 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,1,1,18515,NULL,120966,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"Above Trend","06/25 00:00:00 CDT",NULL,0,"2015-06-25 00:00:00",360,1,1,0,0
"2015-06-25 00:00:00",29812,29812,29812,29812,0,w6,w5,"2015-06-25 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,0,0,18515,NULL,120966,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"Above Trend","06/26 00:00:00 CDT",NULL,0,"2015-07-02 00:00:00",381,1,1,0,0
"2015-06-26 00:00:00",14908,14908,14908,44720,0,w6,w5,"2015-06-26 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,0,0,18515,NULL,120966,Available,NULL,Available,150%,NULL,140%,"On Track",NULL,"Above Trend","06/27 00:00:00 CDT",NULL,0,"2015-07-02 00:00:00",402,1,1,0,0
"2015-06-27 00:00:00",22351,22351,22351,67071,0,w6,w5,"2015-06-27 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,0,0,18515,NULL,120966,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"Above Trend","06/28 00:00:00 CDT",NULL,0,"2015-07-02 00:00:00",423,1,1,0,0
"2015-06-28 00:00:00",14902,14902,14902,81973,0,w6,w5,"2015-06-28 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,0,0,18515,NULL,120966,Available,NULL,Available,150%,NULL,140%,"On Track",NULL,"On Track","06/29 00:00:00 CDT",NULL,0,"2015-07-02 00:00:00",444,1,1,0,0
"2015-06-29 00:00:00",14908,14908,14908,96881,0,w6,w5,"2015-06-29 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,12343,NULL,86404,0,0,18515,NULL,120966,Available,NULL,Available,150%,NULL,140%,"On Track",NULL,"On Track","06/30 00:00:00 CDT",NULL,0,"2015-07-02 00:00:00",465,1,1,0,0
"2015-06-30 00:00:00",14894,14894,14894,111775,0,w6,w5,"2015-06-30 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","DES PLAINES IL (MOC) - 00BN",ULSD,20530,NULL,86404,0,0,30795,NULL,120966,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"On Track","07/01 00:00:00 CDT",NULL,0,"2015-07-02 00:00:00",486,1,1,0,0
"2015-06-01 00:00:00",0,0,0,0,0,w1,w1,"2015-06-01 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","LOCKPORT IL (MOC) - 00MD",ULSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-04 00:00:00",0,1,1,1,1
"2015-06-02 00:00:00",29955,29955,29955,149615,0,w1,w1,"2015-06-02 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","LOCKPORT IL (MOC) - 00MD",ULSD,58784,NULL,411490,0,0,88176,NULL,576086,Available,NULL,Available,150%,NULL,140%,"On Track",NULL,"Below Trend","06/03 00:00:00 CDT",NULL,0,"2015-06-04 00:00:00",11,0,0,0,0
"2015-06-03 00:00:00",44604,44604,14952,194219,0,w1,w1,"2015-06-03 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","LOCKPORT IL (MOC) - 00MD",ULSD,58784,NULL,411490,1,1,88176,NULL,576086,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/04 00:00:00 CDT",NULL,0,"2015-06-04 00:00:00",29,0,0,0,0
"2015-06-04 00:00:00",7350,7350,7350,7350,0,w2,w2,"2015-06-04 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","LOCKPORT IL (MOC) - 00MD",ULSD,58784,NULL,411490,0,0,88176,NULL,576086,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/05 00:00:00 CDT",NULL,0,"2015-06-11 00:00:00",47,1,1,0,0
"2015-06-05 00:00:00",29954,29954,0,37304,0,w2,w2,"2015-06-05 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","LOCKPORT IL (MOC) - 00MD",ULSD,58784,NULL,411490,1,1,88176,NULL,576086,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/06 00:00:00 CDT",NULL,0,"2015-06-11 00:00:00",65,1,1,0,0
"2015-06-06 00:00:00",0,0,0,0,0,w3,w2,"2015-06-06 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","LOCKPORT IL (MOC) - 00MD",ULSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-11 00:00:00",0,1,0,0,0
"2015-06-07 00:00:00",0,0,0,0,0,w3,w2,"2015-06-07 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","LOCKPORT IL (MOC) - 00MD",ULSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-11 00:00:00",0,1,0,0,0
"2015-06-08 00:00:00",22301,22301,22301,141462,0,w3,w2,"2015-06-08 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","LOCKPORT IL (MOC) - 00MD",ULSD,58784,NULL,411490,0,0,88176,NULL,576086,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/08 00:00:00 CDT",NULL,0,"2015-06-11 00:00:00",83,0,0,0,0
"2015-06-09 00:00:00",59663,59663,22354,201125,0,w3,w2,"2015-06-09 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","LOCKPORT IL (MOC) - 00MD",ULSD,58784,NULL,411490,1,1,88176,NULL,576086,Available,NULL,Available,150%,NULL,140%,"On Track",NULL,"Below Trend","06/10 00:00:00 CDT",NULL,0,"2015-06-11 00:00:00",101,0,0,0,0
"2015-06-10 00:00:00",14852,14852,0,215977,0,w3,w2,"2015-06-10 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","LOCKPORT IL (MOC) - 00MD",ULSD,58784,NULL,411490,1,1,88176,NULL,576086,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/11 00:00:00 CDT",NULL,0,"2015-06-11 00:00:00",119,0,0,0,0
"2015-06-11 00:00:00",14852,14852,14852,14852,0,w4,w3,"2015-06-11 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","LOCKPORT IL (MOC) - 00MD",ULSD,58784,NULL,411490,0,0,88176,NULL,576086,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/12 00:00:00 CDT",NULL,0,"2015-06-18 00:00:00",137,1,1,0,0
"2015-06-12 00:00:00",0,81958,0,0,0,w5,w3,"2015-06-12 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","LOCKPORT IL (MOC) - 00MD",ULSD,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-18 00:00:00",0,1,0,0,0
"2015-06-13 00:00:00",44701,44701,44701,141511,0,w5,w3,"2015-06-13 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","LOCKPORT IL (MOC) - 00MD",ULSD,58784,NULL,411490,0,0,88176,NULL,576086,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/14 00:00:00 CDT",NULL,0,"2015-06-18 00:00:00",155,0,1,0,0
"2015-06-14 00:00:00",44505,44505,44505,186016,0,w5,w3,"2015-06-14 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","LOCKPORT IL (MOC) - 00MD",ULSD,58784,NULL,411490,0,0,88176,NULL,576086,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/15 00:00:00 CDT",NULL,0,"2015-06-18 00:00:00",173,0,1,0,0
"2015-06-15 00:00:00",37207,37207,37207,223223,0,w5,w3,"2015-06-15 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","LOCKPORT IL (MOC) - 00MD",ULSD,58784,NULL,411490,0,0,88176,NULL,576086,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/16 00:00:00 CDT",NULL,0,"2015-06-18 00:00:00",191,0,1,0,0
"2015-06-16 00:00:00",66834,66834,66834,290057,0,w5,w3,"2015-06-16 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","LOCKPORT IL (MOC) - 00MD",ULSD,58784,NULL,411490,0,0,88176,NULL,576086,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/17 00:00:00 CDT",NULL,0,"2015-06-18 00:00:00",209,0,1,0,0
"2015-06-17 00:00:00",44757,44757,44757,334814,0,w5,w3,"2015-06-17 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","LOCKPORT IL (MOC) - 00MD",ULSD,58784,NULL,411490,0,0,88176,NULL,576086,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/18 00:00:00 CDT",NULL,0,"2015-06-18 00:00:00",227,0,1,0,0
"2015-06-18 00:00:00",52157,52157,52157,52157,0,w6,w4,"2015-06-18 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","LOCKPORT IL (MOC) - 00MD",ULSD,58784,NULL,411490,0,0,88176,NULL,576086,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/19 00:00:00 CDT",NULL,0,"2015-06-25 00:00:00",245,1,1,0,0
"2015-06-19 00:00:00",52157,52157,52157,104314,0,w6,w4,"2015-06-19 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","LOCKPORT IL (MOC) - 00MD",ULSD,58784,NULL,411490,0,0,88176,NULL,576086,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/20 00:00:00 CDT",NULL,0,"2015-06-25 00:00:00",263,1,1,0,0
"2015-06-20 00:00:00",52411,52411,44961,156725,0,w6,w4,"2015-06-20 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","LOCKPORT IL (MOC) - 00MD",ULSD,58784,NULL,411490,1,1,88176,NULL,576086,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/21 00:00:00 CDT",NULL,0,"2015-06-25 00:00:00",281,1,1,0,0
